1,99,1.53745,0.130485,0.574667,0.21597,152.268
1,100,1.53856,0.12982,0.58885,0.2157,153.914
2,1,4.532,0.254,1.088,0.561,4.537
2,2,3.6715,0.234,1.0535,0.412,7.348
2,3,3.40767,0.235333,1.00433,0.385667,10.228
2,4,3.32,0.23175,1.02325,0.37575,13.286
2,5,3.1038,0.2192,1.0134,0.3558,15.528
2,6,3.02467,0.221333,1.056,0.351333,18.157
2,7,2.95014,0.216857,1.00771,0.358572,20.659
2,8,2.95087,0.220375,1.04938,0.345625,23.614
2,9,2.936,0.217,1.02156,0.355889,26.436
2,10,3.0317,0.2221,1.0862,0.3585,30.329
2,11,2.874,0.227273,1.02336,0.343636,31.627
2,12,2.812,0.214333,1.00642,0.334917,33.756
2,13,2.80169,0.217462,1.01077,0.332462,36.435
2,14,2.82607,0.219714,1.01207,0.331786,39.581
2,15,2.8144,0.222067,1.01913,0.330467,42.227
2,16,2.789,0.216125,1.00875,0.330938,44.636
2,17,2.83335,0.225176,1.02935,0.334706,48.182
2,18,2.84178,0.233222,1.024,0.337889,51.165
2,19,2.76458,0.220105,1.01658,0.324632,52.546
2,20,2.78665,0.21965,1.01835,0.33665,55.75
2,21,2.78967,0.219286,1.01081,0.330952,58.599
2,22,2.78668,0.225773,1.02723,0.336864,61.329
2,23,2.77883,0.220043,1.04887,0.330522,63.931
2,24,2.72204,0.213333,1.00325,0.321792,65.353
2,25,2.75984,0.22364,1.00836,0.32216,69.019
2,26,2.73573,0.218385,1.01238,0.321346,71.146
2,27,2.7563,0.218444,1.01107,0.328074,74.448
2,28,2.74157,0.222964,1.01036,0.324536,76.784
2,29,2.72793,0.221172,1.01672,0.324172,79.136
2,30,2.71667,0.215933,1.01273,0.3255,81.523
2,31,2.75835,0.221806,1.00881,0.325677,85.535
2,32,2.61662,0.207031,0.974937,0.32,83.75
2,33,2.58227,0.202727,0.958485,0.340667,85.241
2,34,2.56377,0.204382,0.955588,0.31653,87.188
2,35,2.52043,0.199171,0.948,0.310029,88.235
2,36,2.44492,0.196639,0.913639,0.302,88.038
2,37,2.41943,0.19573,0.913676,0.30327,89.538
2,38,2.73521,0.227237,1.0305,0.348263,103.967
2,39,2.34354,0.186462,0.884872,0.294026,91.423
2,40,2.3671,0.184325,0.904175,0.3058,94.71
2,41,2.27656,0.182073,0.859244,0.29039,93.367
2,42,2.28319,0.198405,0.847714,0.285762,95.923
2,43,2.22693,0.182558,0.838744,0.285907,95.782
2,44,2.29268,0.184614,0.851705,0.28725,100.907
2,45,2.16987,0.174267,0.819156,0.281111,97.672
2,46,2.18491,0.171848,0.814435,0.277196,100.537
2,47,2.1697,0.175681,0.817425,0.277851,102.005
2,48,2.14142,0.172687,0.796583,0.280313,102.819
2,49,2.13157,0.169388,0.828837,0.274347,104.473
2,50,2.0984,0.1687,0.78576,0.27896,104.947
2,51,2.0538,0.163569,0.775274,0.266843,104.776
2,52,2.04687,0.165173,0.775442,0.265404,106.461
2,53,2.03372,0.173962,0.763396,0.267547,107.813
2,54,1.99976,0.159889,0.758889,0.269796,108.021
2,55,1.99742,0.1628,0.754054,0.272455,109.888
2,56,1.96664,0.156786,0.751197,0.260304,110.163
2,57,1.97297,0.157439,0.748859,0.261,112.49
2,58,2.0179,0.162448,0.772017,0.263776,117.084
2,59,1.96369,0.159186,0.73678,0.259034,115.894
2,60,1.92233,0.15255,0.733183,0.25895,115.377
2,61,1.94774,0.157984,0.740147,0.265016,118.85
2,62,1.86395,0.15229,0.704613,0.249323,115.593
2,63,1.91433,0.162048,0.720349,0.265619,120.642
2,64,1.87313,0.156812,0.702469,0.253203,119.918
2,65,1.86117,0.153154,0.694523,0.253923,121.016
2,66,1.82047,0.157454,0.685212,0.24947,120.198
2,67,1.79746,0.148045,0.680806,0.245373,120.472
2,68,1.80735,0.148515,0.680691,0.248691,122.943
2,69,1.77239,0.146435,0.669971,0.24013,122.335
2,70,1.78646,0.145243,0.682157,0.2423,125.095
2,71,1.7877,0.144761,0.683845,0.240578,126.973
2,72,1.76904,0.146278,0.664403,0.239486,127.443
2,73,1.72453,0.143014,0.650671,0.236753,125.934
2,74,1.73491,0.143824,0.657203,0.237135,128.427
2,75,1.74483,0.141387,0.6668,0.25232,130.91
2,76,1.69871,0.139895,0.639882,0.242987,129.152
2,77,1.73395,0.140623,0.665416,0.244507,133.562
2,78,1.6934,0.138077,0.649103,0.231115,132.131
2,79,1.68411,0.139038,0.630975,0.231747,133.103
2,80,1.70718,0.13955,0.655075,0.229075,136.619
2,81,1.67163,0.141395,0.623568,0.233025,135.446
2,82,1.66548,0.139402,0.634305,0.226317,136.616
2,83,1.64963,0.140988,0.614024,0.231386,136.973
2,84,1.64154,0.135024,0.634833,0.224405,137.929
2,85,1.6288,0.139271,0.612859,0.226447,138.501
2,86,1.61499,0.135477,0.609919,0.226581,138.934
2,87,1.65459,0.144977,0.605035,0.234667,143.998
2,88,1.64325,0.134511,0.649989,0.222011,144.655
2,89,1.61573,0.134449,0.617888,0.225169,143.848
2,90,1.62824,0.137933,0.626367,0.228033,146.594
2,91,1.57484,0.133418,0.591637,0.220506,143.364
2,92,1.63799,0.143826,0.626152,0.223728,150.753
2,93,1.57955,0.134624,0.590559,0.225903,146.949
2,94,1.57448,0.133106,0.595309,0.219362,148.046
2,95,1.56566,0.133937,0.586516,0.218621,148.793
2,96,1.69076,0.146188,0.632781,0.241,162.374
2,97,1.54898,0.13166,0.580598,0.216515,150.31
2,98,1.62418,0.139031,0.606653,0.227082,159.237
2,99,1.54689,0.14299,0.577313,0.21704,153.201
2,100,1.55898,0.13086,0.59069,0.21989,155.959
3,1,4.352,0.256,1.032,0.452,4.357
3,2,3.65,0.2495,1.022,0.4115,7.305
3,3,3.42233,0.239333,1.01767,0.377333,10.273
3,4,3.25825,0.23225,1.03525,0.379,13.04
3,5,3.0932,0.2238,1.0176,0.363,15.473
3,6,3.01483,0.224,1.00967,0.356667,18.096
3,7,3.00271,0.220429,1.00543,0.355143,21.028
3,8,4.31812,0.329875,1.571,0.498125,34.556
3,9,3.28389,0.255111,1.13933,0.383889,29.567
3,10,2.876,0.2177,1.0171,0.3387,28.771
3,11,2.84191,0.216273,1.01318,0.343727,31.275
3,12,2.82667,0.235,1.00642,0.33425,33.932
3,13,2.85438,0.215462,1.01462,0.383615,37.12
3,14,2.80021,0.217929,1.005,0.334572,39.216
3,15,2.81433,0.2142,1.03347,0.3312,42.231
3,16,2.76988,0.21475,1.00631,0.3285,44.336
3,17,2.81994,0.222118,1.01929,0.334176,47.955
3,18,3.316,0.267556,1.22856,0.383056,59.705
3,19,3.10789,0.243684,1.13053,0.364421,59.07
3,20,2.83535,0.217,1.02325,0.3288,56.725
3,21,2.73614,0.213619,1.00748,0.328143,57.481
3,22,2.73768,0.215545,1.01259,0.322545,60.246
3,23,2.81848,0.219913,1.04913,0.324087,64.847
3,24,3.36521,0.2655,1.247,0.389083,80.786
3,25,2.76396,0.21592,1.0182,0.32712,69.115
3,26,2.76454,0.215192,1.02527,0.333808,71.895
3,27,2.73796,0.224259,1.005,0.32363,73.944
3,28,2.73868,0.214214,1.02789,0.324929,76.707
3,29,2.79179,0.227793,1.03431,0.334621,80.984
3,30,2.78293,0.229833,1.04173,0.3302,83.51
3,31,2.72752,0.218548,1.01303,0.327742,84.571
3,32,2.61478,0.206562,0.978562,0.321625,83.697
3,33,2.59942,0.205576,0.974515,0.316697,85.807
3,34,2.66635,0.213176,1.01062,0.328588,90.679
3,35,2.4912,0.198686,0.927571,0.308257,87.217
3,36,2.47269,0.196111,0.943389,0.304194,89.041
3,37,2.40976,0.193108,0.906595,0.299054,89.191
3,38,2.40137,0.197395,0.904526,0.300474,91.275
3,39,2.404,0.192795,0.891128,0.303282,93.782
3,40,2.66663,0.2218,1.00717,0.342125,106.697
3,41,2.30902,0.189976,0.862829,0.294634,94.697
3,42,2.43852,0.197333,0.903524,0.306143,102.445
3,43,2.26044,0.183907,0.841721,0.28793,97.233
3,44,2.21861,0.178068,0.845591,0.285682,97.651
3,45,2.2906,0.174356,0.923756,0.292556,103.112
3,46,2.15793,0.172457,0.807891,0.279435,99.294
3,47,2.16919,0.170894,0.824553,0.274192,101.985
3,48,2.12154,0.170104,0.800396,0.283479,101.869
3,49,2.10241,0.170714,0.790673,0.273163,103.054
3,50,2.19822,0.18174,0.83594,0.28582,109.945
3,51,2.04943,0.166843,0.774882,0.269726,104.552
3,52,2.03915,0.162981,0.773942,0.268346,106.076
3,53,2.01985,0.161189,0.762642,0.270076,107.085
3,54,2.00193,0.165926,0.756037,0.263741,108.139
3,55,2.03716,0.160255,0.775709,0.2668,112.077
3,56,1.96436,0.161143,0.744446,0.260786,110.035
3,57,2.03388,0.163193,0.765649,0.270474,115.971
3,58,1.93745,0.156793,0.728327,0.256638,112.41
3,59,1.95895,0.155102,0.735102,0.253593,115.609
3,60,1.93993,0.160867,0.732567,0.258033,116.437
3,61,1.93726,0.155787,0.757852,0.254836,118.219
3,62,1.88779,0.153,0.711468,0.2545,117.081
3,63,1.89141,0.154762,0.712571,0.257111,119.196
3,64,1.93753,0.162859,0.736281,0.25975,124.045
3,65,1.81771,0.147708,0.6884,0.245923,118.193
3,66,1.807,0.146515,0.685333,0.248591,119.301
3,67,1.81833,0.150716,0.688686,0.246836,121.866
3,68,1.81969,0.1485,0.688044,0.244,123.78
3,69,1.79346,0.149913,0.671275,0.244203,123.795
3,70,1.79563,0.144743,0.6745,0.258314,125.745
3,71,1.77968,0.145254,0.669916,0.249606,126.402
3,72,1.74225,0.141931,0.657306,0.236361,125.481
3,73,1.75252,0.157055,0.65474,0.235712,127.974
3,74,1.72031,0.144405,0.648838,0.237027,127.352
3,75,1.70444,0.141387,0.646147,0.234373,127.876
3,76,1.75118,0.153303,0.642592,0.245618,133.138
3,77,1.7539,0.139429,0.681221,0.256753,135.105
3,78,1.76896,0.142962,0.686897,0.249615,138.038
3,79,1.67703,0.138165,0.627127,0.245418,132.536
3,80,1.74589,0.144963,0.659238,0.241563,139.721
3,81,1.89697,0.15958,0.717296,0.255877,153.701
3,82,1.6315,0.137061,0.616561,0.226329,133.837
3,83,1.63184,0.136277,0.619976,0.226735,135.487
3,84,1.62752,0.135714,0.613571,0.232321,136.765
3,85,1.62019,0.137906,0.6074,0.225318,137.765
3,86,1.62873,0.134919,0.620163,0.225395,140.128
3,87,1.61059,0.133644,0.616483,0.223793,140.168
3,88,1.59556,0.135386,0.598182,0.222182,140.461
3,89,1.63298,0.138034,0.612933,0.228854,145.394
3,90,1.59609,0.133422,0.595744,0.228489,143.693
3,91,1.58431,0.132747,0.605506,0.220901,144.22
3,92,1.59501,0.134185,0.610315,0.220717,146.791
3,93,1.659,0.148559,0.614258,0.22985,154.348
3,94,1.76584,0.151521,0.667628,0.250468,166.048
3,95,1.81941,0.151758,0.701105,0.25979,172.919
3,96,1.54753,0.131552,0.583761,0.219521,148.628
3,97,1.55296,0.131979,0.583041,0.218546,150.691
3,98,1.54653,0.1325,0.581,0.219133,151.626
3,99,1.55043,0.132576,0.590828,0.217162,153.553
3,100,1.54693,0.13419,0.57779,0.2268,154.757
4,1,4.325,0.254,1.048,0.453,4.331
4,2,3.623,0.2455,1.0165,0.412,7.251
4,3,3.774,0.225667,1.094,0.460333,11.329
4,4,5.04725,0.358,1.5965,0.563,20.201
4,5,3.2622,0.2448,1.0316,0.3638,16.322
4,6,3.02083,0.2185,1.02017,0.350667,18.132
4,7,2.97614,0.234571,1.01671,0.356571,20.841
4,8,4.64075,0.350875,1.62637,0.55475,37.141
4,9,2.92389,0.240333,1.01078,0.342556,26.328
4,10,2.904,0.2175,1.062,0.3392,29.052
4,11,3.33791,0.253455,1.19291,0.392364,36.73
4,12,2.87017,0.215083,1.04358,0.349333,34.456
4,13,2.85023,0.220154,1.01954,0.334154,37.067
4,14,2.82507,0.219643,1.0275,0.329929,39.567
4,15,2.82293,0.2134,1.02193,0.334467,42.358
4,16,2.95769,0.23425,1.0745,0.352,47.338
4,17,4.12094,0.332529,1.48776,0.481941,70.072
4,18,2.91633,0.224056,1.05522,0.340278,52.511
4,19,2.80395,0.216421,1.03,0.338579,53.296
4,20,2.7344,0.21515,1.0076,0.32585,54.705
4,21,2.86195,0.224333,1.05495,0.337191,60.113
4,22,2.79445,0.219136,1.01918,0.327773,61.497
4,23,2.78522,0.234391,1.02074,0.327739,64.077
4,24,2.73454,0.213667,1.01133,0.328875,65.644
4,25,2.79388,0.21752,1.02092,0.33032,69.861
4,26,2.83092,0.2275,1.03392,0.330423,73.623
4,27,2.7057,0.217741,1.003,0.319074,73.074
4,28,2.97168,0.237393,1.08789,0.35675,83.228
4,29,3.32659,0.271448,1.23745,0.399345,96.5
4,30,2.80237,0.224633,1.04547,0.333667,84.101
4,31,3.39548,0.265129,1.30152,0.410161,105.281
4,32,2.60931,0.207875,0.976344,0.322094,83.523
4,33,2.75027,0.221939,1.02303,0.342667,90.781
4,34,2.60338,0.202176,0.994735,0.315529,88.549
4,35,2.55871,0.205486,0.948571,0.3166,89.578
4,36,3.24278,0.266694,1.21808,0.395778,116.772
4,37,2.73611,0.215351,1.05011,0.334324,101.26
4,38,2.90445,0.236526,1.0755,0.354342,110.401
4,39,2.37028,0.194,0.889436,0.297487,92.464
4,40,2.3531,0.192425,0.884825,0.307525,94.149
4,41,2.34295,0.189707,0.889098,0.293268,96.092
4,42,2.50217,0.205762,0.928571,0.3155,105.126
4,43,2.66663,0.213953,1.00598,0.338512,114.7
4,44,2.64555,0.215409,1.00575,0.322545,116.436
4,45,2.20311,0.174889,0.837422,0.283444,99.173
4,46,2.19513,0.172848,0.816282,0.277848,101.013
4,47,2.16347,0.175468,0.825404,0.276574,101.721
4,48,2.87304,0.233688,1.09523,0.374187,137.943
4,49,2.11996,0.178163,0.796082,0.275143,103.909
4,50,2.11082,0.1673,0.79688,0.28194,105.572
4,51,2.10308,0.166706,0.798941,0.276177,107.288
4,52,2.1321,0.172827,0.793596,0.277558,110.907
4,53,2.14543,0.173981,0.799755,0.284604,113.744
4,54,2.36037,0.189648,0.903259,0.321389,127.503
4,55,2.09371,0.1678,0.792109,0.274818,115.189
4,56,2.05684,0.164536,0.781536,0.275304,115.222
4,57,1.97623,0.159035,0.742754,0.261351,112.68
4,58,1.93709,0.157035,0.735793,0.261397,112.39
4,59,1.9331,0.156305,0.725254,0.255475,114.083
4,60,2.06022,0.165883,0.783466,0.2704,123.65
4,61,2.00216,0.166951,0.752033,0.266295,122.171
4,62,1.97963,0.151871,0.800662,0.264242,122.778
4,63,1.87651,0.14981,0.730302,0.24927,118.257
4,64,1.87998,0.156234,0.711422,0.251625,120.358
4,65,2.26742,0.190431,0.858631,0.301923,147.432
4,66,1.8595,0.150985,0.699682,0.249576,122.77
4,67,1.82716,0.152224,0.682537,0.247836,122.456
4,68,1.79771,0.148471,0.675147,0.243985,122.284
4,69,1.80383,0.145783,0.674666,0.243696,124.5
4,70,1.76531,0.143971,0.6667,0.243771,123.61
4,71,1.86947,0.154662,0.707817,0.254197,132.781
4,72,1.75893,0.144958,0.661403,0.237764,126.689
4,73,1.84268,0.154082,0.695671,0.24948,134.567
4,74,1.74654,0.142257,0.657203,0.238797,129.286
4,75,1.71145,0.141333,0.65008,0.236427,128.405
4,76,1.70374,0.142829,0.638303,0.232053,129.533
4,77,1.76788,0.147468,0.666701,0.24826,136.177
4,78,1.74841,0.151564,0.661321,0.241256,136.42
4,79,1.87965,0.155696,0.703835,0.277127,148.542
4,80,1.69794,0.140225,0.647787,0.234613,135.891
4,81,1.72486,0.146679,0.641333,0.239333,139.774
4,82,1.72011,0.147305,0.642915,0.236098,141.107
4,83,1.63735,0.14347,0.612891,0.229,135.946
4,84,1.67013,0.137655,0.618083,0.259691,140.332
4,85,1.61896,0.137447,0.608553,0.233753,137.665
4,86,1.61063,0.136488,0.604314,0.224,138.565
4,87,2.15622,0.188494,0.827126,0.292471,187.655
4,88,1.80575,0.150534,0.66692,0.241739,158.959
4,89,1.60401,0.13627,0.60209,0.222247,142.818
4,90,1.949,0.164522,0.7355,0.265678,175.475
4,91,1.66564,0.13811,0.633868,0.236121,151.628
4,92,1.58841,0.1355,0.597011,0.22313,146.184
4,93,1.59918,0.132763,0.617742,0.222957,148.781
4,94,1.58378,0.135511,0.587351,0.222862,148.933
4,95,1.60034,0.141042,0.613621,0.220495,152.083
4,96,1.64521,0.139979,0.621458,0.229083,158.037
4,97,1.57667,0.136639,0.604443,0.221856,152.993
4,98,1.54034,0.131949,0.57851,0.215939,151.018
4,99,1.53768,0.132202,0.579202,0.217141,152.294
4,100,1.53068,0.13178,0.57533,0.2157,153.134
5,1,4.413,0.252,1.156,0.45,4.419
5,2,3.606,0.233,1.0055,0.4135,7.218
5,3,3.37867,0.225667,1.00733,0.380667,10.142
5,4,3.2875,0.222,1.10525,0.36825,13.156
5,5,3.1132,0.23,1.0078,0.3556,15.571
5,6,3.25333,0.232833,1.1235,0.378333,19.528
5,7,3.02257,0.233857,1.06557,0.356571,21.168
5,8,3.81225,0.296375,1.368,0.450875,30.51
5,9,2.94478,0.229222,1.00622,0.345556,26.516
5,10,3.0019,0.2179,1.1392,0.3556,30.03
5,11,3.56773,0.286909,1.25564,0.416182,39.258
5,12,2.94358,0.227167,1.058,0.345417,35.337
5,13,2.82731,0.221385,1.01362,0.335077,36.77
5,14,2.92129,0.223143,1.02821,0.340857,40.91
5,15,2.84047,0.233867,1.0452,0.3292,42.619
5,16,2.78844,0.215313,1.02575,0.332063,44.626
5,17,2.79841,0.221059,1.02941,0.339118,47.589
5,18,2.79217,0.227389,1.00233,0.333278,50.275
5,19,2.79026,0.218368,1.00668,0.329947,53.031
5,20,2.7504,0.21445,1.0075,0.32785,55.025
5,21,2.75314,0.225524,1.00624,0.334286,57.832
5,22,2.84336,0.215955,1.10882,0.3325,62.568
5,23,2.77074,0.219391,1.01091,0.328348,63.75
5,24,2.78817,0.214917,1.01542,0.322708,66.937
5,25,2.73508,0.21488,1.007,0.32504,68.399
5,26,2.81919,0.219808,1.0645,0.327,73.318
5,27,2.71107,0.217444,1.00589,0.318889,73.218
5,28,2.71932,0.215321,1.00386,0.319929,76.164
5,29,2.74066,0.218138,1.02134,0.330414,79.502
5,30,2.7142,0.218,1.01277,0.325633,81.45
5,31,2.67897,0.213806,1.01626,0.324807,83.064
5,32,2.61687,0.207344,0.979094,0.320781,83.766
5,33,2.5753,0.215848,0.956091,0.31903,85.007
5,34,2.52062,0.200676,0.943853,0.310471,85.727
5,35,2.65189,0.206514,0.990829,0.327571,92.842
5,36,2.59064,0.208889,0.964389,0.317806,93.283
5,37,2.41954,0.191838,0.90727,0.303433,89.55
5,38,2.36266,0.189684,0.887631,0.297132,89.801
5,39,2.33703,0.188615,0.878923,0.294846,91.167
5,40,2.39163,0.195525,0.88975,0.30265,95.702
5,41,2.286,0.181585,0.869756,0.29339,93.746
5,42,2.27607,0.181214,0.860833,0.2905,95.618
5,43,2.2524,0.177093,0.871558,0.285116,96.881
5,44,2.29955,0.185886,0.881545,0.290341,101.216
5,45,2.49347,0.203956,0.927711,0.315533,112.243
5,46,2.26944,0.178783,0.840087,0.288544,104.43
5,47,2.17889,0.177043,0.832787,0.290787,102.44
5,48,2.10985,0.169146,0.795729,0.274833,101.305
5,49,2.22588,0.181796,0.851612,0.28551,109.102
5,50,2.12818,0.16988,0.80882,0.28534,106.441
5,51,2.06718,0.165686,0.77702,0.26951,105.461
5,52,2.0441,0.171038,0.769,0.271019,106.336
5,53,2.19209,0.178208,0.834623,0.284057,116.217
5,54,2.01165,0.159907,0.765148,0.266556,108.666
5,55,2.02655,0.160091,0.778091,0.268255,111.495
5,56,1.96243,0.156929,0.744964,0.259054,109.935
5,57,2.08202,0.172316,0.783228,0.276421,118.716
5,58,1.97514,0.164569,0.746035,0.270035,114.593
5,59,1.94108,0.160203,0.72561,0.258729,114.571
5,60,1.92668,0.152933,0.746817,0.253517,115.638
5,61,1.91949,0.159541,0.722836,0.253098,117.138
5,62,2.16521,0.175919,0.827032,0.2835,134.283
5,63,1.88259,0.153048,0.715175,0.254444,118.637
5,64,1.84995,0.14925,0.698594,0.249297,118.436
5,65,1.85386,0.152292,0.707985,0.247308,120.543
5,66,1.86195,0.159606,0.695045,0.2515,122.933
5,67,1.79633,0.146149,0.683836,0.243269,120.394
5,68,1.908,0.155015,0.742618,0.252471,129.782
5,69,1.8343,0.152435,0.694696,0.249725,126.602
5,70,1.77109,0.144886,0.666686,0.245429,124.016
5,71,1.7952,0.155761,0.668902,0.244873,127.5
5,72,1.74258,0.143167,0.655542,0.237181,125.511
5,73,1.72849,0.141712,0.653794,0.238014,126.224
5,74,1.7282,0.141757,0.665392,0.238108,127.942
5,75,1.7028,0.141453,0.644347,0.23612,127.75
5,76,1.7845,0.147671,0.671487,0.244974,135.671
5,77,1.85222,0.153065,0.69752,0.255922,142.675
5,78,1.68871,0.143679,0.63632,0.23868,131.764
5,79,1.72687,0.146165,0.651026,0.23838,136.473
5,80,1.6844,0.144575,0.629813,0.232275,134.798
5,81,1.68954,0.14116,0.632309,0.233,136.898
5,82,1.64611,0.136183,0.617841,0.228634,135.025
5,83,1.64161,0.140265,0.612422,0.225904,136.304
5,84,1.625,0.136893,0.6105,0.225464,136.547
5,85,1.66184,0.147141,0.619412,0.229671,141.31
5,86,1.87316,0.158047,0.704616,0.257674,161.145
5,87,1.63863,0.137575,0.611494,0.241782,142.625
5,88,1.65556,0.138818,0.619511,0.228648,145.744
5,89,1.59789,0.13573,0.595899,0.226461,142.261
5,90,1.8087,0.155989,0.677033,0.251922,162.855
5,91,1.66005,0.142747,0.622121,0.23278,151.131
5,92,1.71245,0.14762,0.640119,0.235587,157.611
5,93,1.67895,0.143194,0.628989,0.23586,156.209
5,94,2.09272,0.1805,0.791809,0.288862,196.795
5,95,1.58923,0.133105,0.587579,0.246074,151.036
5,96,1.64147,0.143573,0.618427,0.228885,157.647
5,97,2.2416,0.197753,0.840278,0.307268,217.52
5,98,2.19067,0.187582,0.826694,0.297949,214.763
5,99,1.59384,0.133576,0.618647,0.218828,157.857
5,100,1.8374,0.16592,0.68052,0.25732,183.814
6,1,4.259,0.253,1.022,0.467,4.266
6,2,3.6765,0.235,1.054,0.4155,7.359
6,3,3.433,0.234333,1.016,0.387333,10.306
6,4,3.214,0.23975,1.016,0.36525,12.863
